Date,WTI,MSCI,Gold,S&P500,USDX
28-Dec-17,59.84000015,126.3799973,1294.099976,2687.540039,92.59999847
29-Dec-17,60.41999817,126.5400009,1306.300049,2673.610107,92.12000275
2-Jan-18,60.36999893,127.6800003,1313.699951,2695.810059,91.84999847
3-Jan-18,61.63000107,129.6199951,1316.199951,2713.060059,92.16000366
4-Jan-18,62.00999832,131.6600037,1319.400024,2723.98999,91.84999847
5-Jan-18,61.43999863,133.0299988,1320.300049,2743.149902,91.94999695
8-Jan-18,61.72999954,133.2100067,1318.599976,2747.709961,92.33000183
9-Jan-18,62.95999908,134.1000061,1311.699951,2751.290039,92.52999878
10-Jan-18,63.56999969,133.75,1317.400024,2748.22998,92.33000183
11-Jan-18,63.79999924,134.7599945,1320.599976,2767.560059,91.84999847
12-Jan-18,64.30000305,135.8899994,1333.400024,2786.23999,90.97000122
16-Jan-18,63.72999954,134.3300018,1335.400024,2776.419922,90.38999939
17-Jan-18,63.97000122,135.8000031,1338,2802.560059,90.54000092
18-Jan-18,63.95000076,136.8200073,1326,2798.030029,90.5
19-Jan-18,63.36999893,138.25,1331.900024,2810.300049,90.56999969
22-Jan-18,63.49000168,139.2700043,1330.900024,2832.969971,90.40000153
23-Jan-18,64.47000122,140.1000061,1335.699951,2839.129883,90.12000275
24-Jan-18,65.61000061,138.0700073,1355.900024,2837.540039,89.20999908
25-Jan-18,65.51000214,137.8600006,1362.400024,2839.25,89.38999939
26-Jan-18,66.13999939,140.5700073,1351.599976,2872.870117,89.06999969
30-Jan-18,64.5,138.3000031,1335.400024,2822.429932,89.19000244
31-Jan-18,64.73000336,139.2299957,1339,2823.810059,89.12999725
1-Feb-18,65.80000305,146.3200073,1344.300049,2821.97998,88.66999817
2-Feb-18,65.44999695,142.5299988,1333.699951,2762.129883,89.19999695
5-Feb-18,64.15000153,135.6799927,1333,2648.939941,89.55000305
6-Feb-18,63.38999939,138.8899994,1326.099976,2695.139893,89.58999634
7-Feb-18,61.79000092,139.7599945,1311.599976,2681.659912,90.26000214
8-Feb-18,61.15000153,133.8099976,1316.900024,2581,90.23000336
9-Feb-18,59.20000076,136.4799957,1313.099976,2619.550049,90.44000244
12-Feb-18,59.29000092,137.5299988,1324.199951,2656,90.20999908
13-Feb-18,59.18999863,140.5899963,1328.099976,2662.939941,89.69999695
14-Feb-18,60.59999847,145.6499939,1355.5,2698.629883,89.12000275
15-Feb-18,61.34000015,148.2299957,1352.099976,2731.199951,88.58999634
16-Feb-18,61.68000031,145,1353.199951,2732.219971,89.09999847
20-Feb-18,61.90000153,144.3800049,1328.800049,2716.26001,89.72000122
21-Feb-18,61.68000031,142.7899933,1330,2701.330078,90.08000183
22-Feb-18,62.77000046,142.8699951,1330.599976,2703.959961,89.75
23-Feb-18,63.54999924,144.9900055,1328.199951,2747.300049,89.87999725
26-Feb-18,63.90999985,144.4199982,1330.699951,2779.600098,89.81999969
27-Feb-18,63.00999832,142.8399963,1315.5,2744.280029,90.36000061
28-Feb-18,61.63999939,141.5200043,1315.5,2713.830078,90.61000061
1-Mar-18,60.99000168,142.6499939,1302.900024,2677.669922,90.31999969
2-Mar-18,61.25,143.3200073,1321.099976,2691.25,89.94000244
5-Mar-18,62.56999969,145.9299927,1318.099976,2720.939941,90.08000183
6-Mar-18,62.59999847,148.9900055,1333.599976,2728.120117,89.62000275
7-Mar-18,61.15000153,148.3000031,1326,2726.800049,89.63999939
8-Mar-18,60.11999893,150.5800018,1319.900024,2738.969971,90.12000275
9-Mar-18,62.04000092,153.1199951,1322.400024,2786.570068,90.08999634
12-Mar-18,61.36000061,154.0500031,1319.400024,2783.02002,89.90000153
13-Mar-18,60.70999908,151.6399994,1325.900024,2765.310059,89.66000366
14-Mar-18,60.95999908,154.4299927,1324.400024,2749.47998,89.69999695
15-Mar-18,61.18999863,154.9499969,1316.800049,2747.330078,90.13999939
16-Mar-18,62.34000015,154.9799957,1311.300049,2752.01001,90.23000336
19-Mar-18,62.06000137,155.3800049,1316.800049,2712.919922,89.90000153
20-Mar-18,63.40000153,158.0800018,1311.099976,2716.939941,90.37000275
21-Mar-18,65.16999817,158.2599945,1320.699951,2711.929932,89.77999878
22-Mar-18,64.30000305,156.1300049,1326.599976,2643.689941,89.86000061
23-Mar-18,65.87999725,154.0700073,1349.300049,2588.26001,89.44000244
26-Mar-18,65.55000305,158.6699982,1354.400024,2658.550049,89.02999878
27-Mar-18,65.25,154.0399933,1341.300049,2612.620117,89.37000275
28-Mar-18,64.37999725,150.5500031,1324.199951,2605,90.05999756
29-Mar-18,64.94000244,149.4700012,1322.800049,2640.870117,90.15000153
2-Apr-18,63.00999832,145.9400024,1342.099976,2581.879883,90.05000305
3-Apr-18,63.50999832,145.7100067,1332.800049,2614.449951,90.19999695
4-Apr-18,63.36999893,146.6999969,1335.800049,2644.689941,90.13999939
5-Apr-18,63.54000092,146.5099945,1324.300049,2662.840088,90.45999908
6-Apr-18,62.06000137,144.0500031,1331.900024,2604.469971,90.11000061
9-Apr-18,63.41999817,146.6300049,1336.300049,2613.159912,89.83999634
10-Apr-18,65.51000214,149.0500031,1342,2656.870117,89.58999634
11-Apr-18,66.81999969,148.25,1356.5,2642.189941,89.56999969
12-Apr-18,67.06999969,149.3000031,1338.400024,2663.98999,89.75
13-Apr-18,67.38999939,147.6100006,1344.800049,2656.300049,89.80000305
16-Apr-18,66.22000122,149.1799927,1347.5,2677.840088,89.43000031
17-Apr-18,66.51999664,150.1199951,1347.199951,2706.389893,89.51999664
18-Apr-18,68.47000122,150.4299927,1351.199951,2708.639893,89.62000275
19-Apr-18,68.29000092,150,1346.800049,2693.129883,89.94000244
20-Apr-18,68.37999725,149.5899963,1336.699951,2670.139893,90.31999969
23-Apr-18,68.63999939,150,1322.5,2670.290039,90.94000244
24-Apr-18,67.69999695,147.6900024,1331.400024,2634.560059,90.76999664
25-Apr-18,68.05000305,149.2100067,1321.199951,2639.399902,91.16999817
26-Apr-18,68.19000244,149.6000061,1316.300049,2666.939941,91.55999756
27-Apr-18,68.09999847,150.1999969,1320.300049,2669.909912,91.54000092
30-Apr-18,68.56999969,149.8300018,1316.199951,2648.050049,91.83999634
1-May-18,67.25,150.6600037,1303.800049,2654.800049,92.44999695
2-May-18,67.93000031,150.4400024,1302.599976,2635.669922,92.51000214
3-May-18,68.43000031,149.1999969,1310.699951,2629.72998,92.41000366
4-May-18,69.72000122,152.1300049,1312.699951,2663.419922,92.56999969
7-May-18,70.73000336,154.9199982,1312.199951,2672.629883,92.75
8-May-18,69.05999756,155.3099976,1312,2671.919922,93.12000275
9-May-18,71.13999939,156.6300049,1311.300049,2697.790039,93.04000092
10-May-18,71.36000061,159.8500061,1320.800049,2723.070068,92.65000153
11-May-18,70.69999695,160.9700012,1319,2727.719971,92.54000092
14-May-18,70.95999908,160.5399933,1316.5,2730.129883,92.58999634
15-May-18,71.30999756,158.7100067,1288.900024,2711.449951,93.22000122
16-May-18,71.48999786,158.3200073,1290.199951,2722.459961,93.38999939
17-May-18,71.48999786,156.7599945,1288.199951,2720.129883,93.47000122
18-May-18,71.27999878,156.1999969,1290.199951,2712.969971,93.63999939
21-May-18,72.23999786,157.9900055,1290.199951,2733.01001,93.68000031
22-May-18,72.12999725,156.5299988,1291.699951,2724.439941,93.61000061
23-May-18,71.83999634,158.3600006,1289.300049,2733.290039,94.01000214
24-May-18,70.70999908,159.1300049,1303.699951,2727.76001,93.77999878
25-May-18,67.87999725,159.3399963,1303.300049,2721.330078,94.19000244
29-May-18,66.73000336,158.8800049,1298.699951,2689.860107,94.83000183
30-May-18,68.20999908,161.9900055,1301.5,2724.01001,94.15000153
31-May-18,67.04000092,162.5700073,1300.099976,2705.27002,93.98999786
1-Jun-18,65.80999756,163.3999939,1294.800049,2734.620117,94.19000244
4-Jun-18,64.75,163.4799957,1293.099976,2746.870117,94.01999664
5-Jun-18,65.51999664,163.7100067,1297.5,2748.800049,93.88999939
6-Jun-18,64.73000336,165.4499969,1297.099976,2772.350098,93.66000366
7-Jun-18,65.94999695,165.2200012,1298.699951,2770.370117,93.40000153
8-Jun-18,65.73999786,166.2899933,1298.099976,2779.030029,93.55000305
11-Jun-18,66.09999847,166.4900055,1298.900024,2782,93.58000183
12-Jun-18,66.36000061,169.7400055,1295.099976,2786.850098,93.80000305
13-Jun-18,66.63999939,172.1999969,1296.900024,2775.629883,93.70999908
14-Jun-18,66.88999939,172.3500061,1304,2782.48999,94.76999664
15-Jun-18,65.05999756,172.75,1274.599976,2779.659912,94.79000092
18-Jun-18,65.84999847,171.5800018,1276.199951,2773.75,94.75
19-Jun-18,65.06999969,171.7599945,1275.599976,2762.590088,95.08999634
20-Jun-18,66.22000122,171.7100067,1271.199951,2767.320068,95.05999756
21-Jun-18,65.54000092,170.7599945,1267.199951,2749.76001,94.87000275
22-Jun-18,68.58000183,170.6300049,1267.400024,2754.879883,94.51999664
25-Jun-18,68.08000183,168.5599976,1265.599976,2717.070068,94.27999878
26-Jun-18,70.52999878,166.3300018,1256.599976,2723.060059,94.68000031
27-Jun-18,72.76000214,163.5500031,1252.800049,2699.629883,95.29000092
28-Jun-18,73.44999695,164.6100006,1247.800049,2716.310059,95.38999939
29-Jun-18,74.15000153,165.4299927,1251.300049,2718.370117,94.62999725
2-Jul-18,73.94000244,167.1399994,1239.800049,2726.709961,94.87000275
3-Jul-18,74.13999939,165.7299957,1251.599976,2713.219971,94.58999634
5-Jul-18,72.94000244,164.9100037,1257.300049,2736.610107,94.47000122
6-Jul-18,73.80000305,166.6100006,1254.300049,2759.820068,94.04000092
9-Jul-18,73.84999847,168.6399994,1258.099976,2784.169922,94.08000183
10-Jul-18,74.11000061,168.7299957,1253.800049,2793.840088,94.11000061
11-Jul-18,70.37999725,169.2799988,1242.800049,2774.02002,94.72000122
12-Jul-18,70.33000183,169.2599945,1245,2798.290039,94.80999756
13-Jul-18,71.01000214,169.5800018,1239.599976,2801.310059,94.75
16-Jul-18,68.05999756,170.5800018,1238.099976,2798.429932,94.51000214
17-Jul-18,68.08000183,170.7400055,1225.699951,2809.550049,94.97000122
18-Jul-18,68.76000214,171.5299988,1226.300049,2815.620117,95.08000183
19-Jul-18,69.45999908,170.6900024,1222.400024,2804.48999,95.16999817
20-Jul-18,70.45999908,170.9799957,1229.5,2801.830078,94.45999908
23-Jul-18,67.88999939,173.2899933,1224,2806.97998,94.66999817
24-Jul-18,68.51999664,172.5800018,1223.900024,2820.399902,94.61000061
25-Jul-18,69.30000305,176.25,1231.400024,2846.070068,94.36000061
26-Jul-18,69.61000061,173.7700043,1225.300049,2837.439941,94.75
27-Jul-18,68.69000244,171.5700073,1222.599976,2818.820068,94.68000031
30-Jul-18,70.12999725,167.5,1221.300049,2802.600098,94.36000061
31-Jul-18,68.76000214,166.1900024,1223.699951,2816.290039,94.48999786
1-Aug-18,67.66000366,163,1217.900024,2813.360107,94.62000275
2-Aug-18,68.95999908,170.2899933,1210.599976,2827.219971,95.16999817
3-Aug-18,68.48999786,166.8200073,1214.199951,2840.350098,95.13999939
6-Aug-18,69.01000214,170.1699982,1208.599976,2850.399902,95.36000061
7-Aug-18,69.16999817,172.8600006,1209.599976,2858.449951,95.22000122
8-Aug-18,66.94000244,172.6900024,1212.599976,2857.699951,95.09999847
9-Aug-18,66.80999756,173.1699982,1211.900024,2853.580078,95.5
10-Aug-18,67.62999725,173.1300049,1211.099976,2833.280029,96.36000061
13-Aug-18,67.19999695,172.6000061,1191.300049,2821.929932,96.38999939
14-Aug-18,67.04000092,175.4400024,1193,2839.959961,96.73000336
15-Aug-18,65.01000214,173.6100006,1177.5,2818.370117,96.69999695
16-Aug-18,65.45999908,173.9199982,1176.199951,2840.689941,96.65000153
17-Aug-18,65.91000366,173.2799988,1176.5,2850.129883,96.09999847
20-Aug-18,66.43000031,174.1699982,1186.800049,2857.050049,95.90000153
21-Aug-18,67.34999847,173.5399933,1192.599976,2862.959961,95.26000214
22-Aug-18,67.86000061,173.1399994,1196.300049,2861.820068,95.15000153
23-Aug-18,67.83000183,173.0899963,1187,2856.97998,95.62000275
24-Aug-18,68.72000122,174.0200043,1206.300049,2874.689941,95.15000153
27-Aug-18,68.87000275,174.9400024,1209,2896.73999,94.77999878
28-Aug-18,68.52999878,177.1600037,1207.400024,2897.52002,94.72000122
29-Aug-18,69.51000214,178.0700073,1204.5,2914.040039,94.59999847
30-Aug-18,70.25,177.6499939,1197.699951,2901.129883,94.72000122
31-Aug-18,69.80000305,180.2599945,1200.300049,2901.52002,95.13999939
4-Sep-18,69.87000275,182.2299957,1192.699951,2896.719971,95.41999817
5-Sep-18,68.72000122,178.5200043,1194.900024,2888.600098,95.12999725
6-Sep-18,67.76999664,179.2400055,1197.900024,2878.050049,95.01999664
7-Sep-18,67.75,179.1799927,1193.599976,2871.679932,95.37000275
10-Sep-18,67.54000092,178.1100006,1193,2877.129883,95.15000153
11-Sep-18,69.25,177.4600067,1195.400024,2887.889893,95.05999756
12-Sep-18,70.37000275,176.5299988,1204.699951,2888.919922,94.80000305
13-Sep-18,68.58999634,180.5399933,1202,2904.179932,94.54000092
14-Sep-18,68.98999786,182.1799927,1195,2904.97998,94.98000336
17-Sep-18,68.91000366,177.9400024,1199.699951,2888.800049,94.51000214
18-Sep-18,69.84999847,178.2200012,1196.800049,2904.310059,94.62000275
19-Sep-18,71.12000275,174.5299988,1202.199951,2907.949951,94.55000305
20-Sep-18,70.80000305,176.3200073,1206.199951,2930.75,93.91000366
21-Sep-18,70.77999878,176.2899933,1196.199951,2929.669922,94.22000122
24-Sep-18,72.08000183,178.0399933,1199.300049,2919.370117,94.26000214
25-Sep-18,72.27999878,178.8999939,1200,2915.560059,94.12999725
26-Sep-18,71.56999969,178.7700043,1194,2905.969971,94.19000244
27-Sep-18,72.12000275,178.6300049,1182.300049,2914,95
28-Sep-18,73.25,177.4100037,1191.5,2913.97998,95.19000244
1-Oct-18,75.30000305,179.8000031,1187.099976,2924.590088,95.30000305
2-Oct-18,75.23000336,176.9600067,1202.400024,2923.429932,95.51000214
3-Oct-18,76.41000366,177.2799988,1198.300049,2925.51001,95.76000214
4-Oct-18,74.33000183,172.5200043,1197.199951,2901.610107,95.75
5-Oct-18,74.33999634,170.5700073,1201.199951,2885.570068,95.62000275
8-Oct-18,74.29000092,167.8200073,1184.400024,2884.429932,95.76999664
9-Oct-18,74.95999908,166.9600067,1187.199951,2880.340088,95.68000031
10-Oct-18,73.16999817,156.8399963,1189.300049,2785.679932,95.51000214
11-Oct-18,70.97000122,151.5899963,1223.5,2728.370117,95.01999664
12-Oct-18,71.33999634,154.0399933,1218.099976,2767.129883,95.22000122
15-Oct-18,71.77999878,151.2299957,1226.400024,2750.790039,95.06999969
16-Oct-18,71.91999817,156.25,1227.300049,2809.919922,95.05000305
17-Oct-18,69.75,157.2799988,1223.699951,2809.209961,95.58000183
18-Oct-18,68.65000153,153.75,1226.5,2768.780029,95.90000153
19-Oct-18,69.12000275,153.8600006,1225.300049,2767.780029,95.70999908
22-Oct-18,69.16999817,156.3999939,1221.199951,2755.879883,96.01000214
23-Oct-18,66.43000031,155,1233.400024,2740.689941,95.95999908
24-Oct-18,66.81999969,148.6900024,1227.800049,2656.100098,96.43000031
25-Oct-18,67.33000183,149.3399963,1229.099976,2705.570068,96.68000031
26-Oct-18,67.58999634,142.7599945,1232.5,2658.689941,96.36000061
29-Oct-18,67.04000092,143,1224.5,2641.25,96.58000183
30-Oct-18,66.18000031,144.5099945,1222.599976,2682.629883,97.01000214
31-Oct-18,65.30999756,150.3800049,1212.300049,2711.73999,97.12999725
1-Nov-18,63.68999863,147.2899933,1236,2740.370117,96.27999878
2-Nov-18,63.13999939,144.1100006,1230.900024,2723.060059,96.54000092
5-Nov-18,63.09999847,145.0800018,1229.800049,2738.310059,96.34999847
6-Nov-18,62.20999908,147.7700043,1223.800049,2755.449951,96.31999969
7-Nov-18,61.66999817,151.8500061,1226.199951,2813.889893,96
8-Nov-18,60.66999817,152.0099945,1222.900024,2806.830078,96.63999939
9-Nov-18,60.18999863,149.7899933,1206.400024,2781.01001,96.91000366
12-Nov-18,59.93000031,148.0500031,1201.300049,2726.219971,97.54000092
13-Nov-18,55.68999863,147.7100067,1199.199951,2722.179932,97.30000305
14-Nov-18,56.25,148.1699982,1207.900024,2701.580078,96.80000305
15-Nov-18,56.45999908,151.6600037,1212.800049,2730.199951,96.93000031
16-Nov-18,56.45999908,153.2899933,1220.800049,2736.27002,96.47000122
19-Nov-18,56.75999832,145.5299988,1223.099976,2690.72998,96.19000244
20-Nov-18,53.43000031,144.3500061,1219,2641.889893,96.80999756
21-Nov-18,54.63000107,146.3399963,1225.800049,2649.929932,96.70999908
23-Nov-18,50.41999817,149.8300018,1221,2632.560059,96.91999817
26-Nov-18,51.63000107,152.3999939,1220.199951,2673.449951,97.06999969
27-Nov-18,51.56000137,152.1999969,1211.199951,2682.169922,97.37000275
28-Nov-18,50.29000092,158.6100006,1221.400024,2743.790039,96.79000092
29-Nov-18,51.45000076,157.0399933,1224.099976,2737.800049,96.77999878
30-Nov-18,50.93000031,157.0899963,1220.199951,2760.169922,97.26999664
3-Dec-18,52.95000076,161.6000061,1233.900024,2790.370117,97.04000092
4-Dec-18,53.25,154.3200073,1241.099976,2700.060059,96.97000122
6-Dec-18,51.49000168,152.3200073,1238.099976,2695.949951,96.80999756
7-Dec-18,52.61000061,149.75,1246.800049,2633.080078,96.51000214
10-Dec-18,51,150.1600037,1243.699951,2637.719971,97.22000122
11-Dec-18,51.65000153,152,1241.900024,2636.780029,97.38999939
12-Dec-18,51.15000153,153.8899994,1244.400024,2651.070068,97.04000092
13-Dec-18,52.58000183,152.8200073,1242.699951,2650.540039,97.05999756
14-Dec-18,51.20000076,150.4499969,1237,2599.949951,97.44000244
17-Dec-18,49.88000107,144.2100067,1247.400024,2545.939941,97.09999847
18-Dec-18,46.24000168,144.25,1249.199951,2546.159912,97.13999939
19-Dec-18,47.20000076,143.1300049,1252.099976,2506.959961,97.04000092
20-Dec-18,45.88000107,140.9499969,1263.599976,2467.419922,96.27999878
21-Dec-18,45.59000015,137.2899933,1253.800049,2416.620117,96.95999908
24-Dec-18,42.52999878,135.0899963,1267.5,2351.100098,96.55000305
26-Dec-18,46.22000122,141.5299988,1269.199951,2467.699951,97.05000305
27-Dec-18,44.61000061,145.2700043,1277.300049,2488.830078,96.48000336
28-Dec-18,45.33000183,145.3999939,1279.900024,2485.73999,96.38999939
31-Dec-18,45.40999985,147.4299927,1278.300049,2506.850098,96.16999817
2-Jan-19,46.54000092,146.9400024,1281,2510.030029,96.81999969
3-Jan-19,47.09000015,141.3399963,1291.800049,2447.889893,96.30999756
4-Jan-19,47.95999908,146.6000061,1282.699951,2531.939941,96.19000244
7-Jan-19,48.52000046,147.2799988,1286.800049,2549.689941,95.70999908
8-Jan-19,49.77999878,150.3399963,1283.199951,2574.409912,95.90000153
9-Jan-19,52.36000061,151.8099976,1289.300049,2584.959961,95.22000122
10-Jan-19,52.59000015,153.9400024,1284.699951,2596.639893,95.54000092
11-Jan-19,51.59000015,154.8300018,1287.099976,2596.26001,95.66999817
14-Jan-19,50.50999832,153.7100067,1289.099976,2582.610107,95.58999634
15-Jan-19,52.11000061,157.0599976,1286.199951,2610.300049,95.97000122
16-Jan-19,52.31000137,160.25,1291.599976,2616.100098,96.05999756
17-Jan-19,52.06999969,160.7299957,1291,2635.959961,96.06999969
18-Jan-19,53.79999924,165.9700012,1281.300049,2670.709961,96.33999634
22-Jan-19,52.56999969,162.2599945,1282.5,2632.899902,96.30000305
23-Jan-19,52.61999893,162.7799988,1283.099976,2638.699951,96.12000275
24-Jan-19,53.13000107,161.7400055,1279.099976,2642.330078,96.59999847
25-Jan-19,53.68999863,163.8300018,1297.400024,2664.76001,95.79000092
28-Jan-19,51.99000168,162.4400024,1302.400024,2643.850098,95.75
29-Jan-19,53.31000137,160.8500061,1308.199951,2640,95.81999969
30-Jan-19,54.22999954,162.7700043,1309.900024,2681.050049,95.33999634
31-Jan-19,53.79000092,170.2700043,1319.699951,2704.100098,95.58000183
1-Feb-19,55.25999832,172.8500061,1316.900024,2706.530029,95.58000183
4-Feb-19,54.56000137,172.5599976,1314.300049,2724.870117,95.84999847
5-Feb-19,53.65999985,174.4900055,1314.199951,2737.699951,96.09999847
6-Feb-19,54.00999832,171.9499969,1309.5,2731.610107,96.41999817
7-Feb-19,52.63999939,172.4499969,1309.400024,2706.050049,96.51000214
8-Feb-19,52.72000122,172.2899933,1313.699951,2707.879883,96.63999939
11-Feb-19,52.40999985,171.75,1307,2709.800049,97.05999756
12-Feb-19,53.09999847,174.6199951,1309.199951,2744.72998,96.70999908
13-Feb-19,53.90000153,174.8699951,1310.800049,2753.030029,97.12999725
14-Feb-19,54.40999985,174.1300049,1309.800049,2745.72998,96.98000336
15-Feb-19,55.59000015,175.1699982,1318.099976,2775.600098,96.91999817
19-Feb-19,56.09000015,174.8000031,1340.099976,2779.76001,96.51999664
20-Feb-19,56.91999817,176.1100006,1343.300049,2784.699951,96.44999695
21-Feb-19,56.95999908,174.2200012,1323.5,2774.879883,96.61000061
22-Feb-19,57.25999832,177.1600037,1329.199951,2792.669922,96.51000214
25-Feb-19,55.47999954,178.1600037,1325.900024,2796.110107,96.41000366
26-Feb-19,55.5,178.3300018,1325.099976,2793.899902,96
27-Feb-19,56.93999863,180.7400055,1317.699951,2792.379883,96.15000153
28-Feb-19,57.22000122,184.7200012,1312.800049,2784.48999,96.16000366
1-Mar-19,55.79999924,190.2100067,1296.400024,2803.689941,96.52999878
4-Mar-19,56.59000015,187.1600037,1284.800049,2792.810059,96.68000031
5-Mar-19,56.56000137,187.6699982,1282,2789.649902,96.84999847
6-Mar-19,56.22000122,186.4600067,1284.900024,2771.449951,96.87000275
7-Mar-19,56.65999985,182.0599976,1283.800049,2748.929932,97.66999817
8-Mar-19,56.06999969,182.4400024,1297,2743.070068,97.37000275
11-Mar-19,56.79000092,183.6600037,1288.800049,2783.300049,97.22000122
12-Mar-19,56.86999893,185.0200043,1296.300049,2791.52002,96.94000244
13-Mar-19,58.25999832,185.5899963,1307.5,2810.919922,96.55000305
14-Mar-19,58.61000061,186.8099976,1293.400024,2808.47998,96.79000092
15-Mar-19,58.52000046,189.5800018,1301.800049,2822.47998,96.59999847
18-Mar-19,59.09000015,190.9700012,1300.300049,2832.939941,96.51999664
19-Mar-19,59.02999878,191.7700043,1305,2832.570068,96.37999725
20-Mar-19,59.83000183,191.9700012,1300.5,2824.22998,95.76000214
21-Mar-19,59.97999954,195.6699982,1306.099976,2854.879883,96.5
22-Mar-19,59.04000092,191.8600006,1311.599976,2800.709961,96.65000153
25-Mar-19,58.81999969,191.5800018,1321.900024,2798.360107,96.56999969
26-Mar-19,59.93999863,194.4400024,1314.300049,2818.459961,96.73999786
27-Mar-19,59.40999985,193.3600006,1309.900024,2805.370117,96.76999664
28-Mar-19,59.29999924,196.6399994,1289.800049,2815.439941,97.19999695
29-Mar-19,60.13999939,198.8399963,1293,2834.399902,97.27999878
1-Apr-19,61.59000015,201.8800049,1288.400024,2867.189941,97.25
2-Apr-19,62.58000183,204.8899994,1290,2867.23999,97.36000061
3-Apr-19,62.45999908,206.3399963,1289.900024,2873.399902,97.08999634
4-Apr-19,62.09999847,206.2799988,1289,2879.389893,97.30999756
5-Apr-19,63.08000183,206.9900055,1290.400024,2892.73999,97.40000153
8-Apr-19,64.40000153,211,1297.099976,2895.77002,97.05000305
9-Apr-19,63.97999954,211.8899994,1303.5,2878.199951,97.01000214
10-Apr-19,64.61000061,214.6100006,1309.099976,2888.209961,96.94999695
11-Apr-19,63.58000183,216.3000031,1288.599976,2888.320068,97.18000031
12-Apr-19,63.88999939,217.9900055,1290.599976,2907.409912,96.97000122
15-Apr-19,63.40000153,218.9900055,1286.800049,2905.580078,96.94000244
16-Apr-19,64.05000305,219.3399963,1272.599976,2907.060059,97.04000092
17-Apr-19,63.75999832,219,1272.199951,2900.449951,97.01000214
18-Apr-19,64,221.3500061,1271.900024,2905.030029,97.47000122
22-Apr-19,65.69999695,222.5299988,1273.5,2907.969971,97.27999878
23-Apr-19,66.30000305,226.0299988,1269.300049,2933.679932,97.56999969
24-Apr-19,65.88999939,224.7700043,1275.5,2927.25,98.09999847
25-Apr-19,65.20999908,223.2799988,1275.800049,2926.169922,98.19999695
26-Apr-19,63.29999924,226.0200043,1284.900024,2939.879883,98.01000214
29-Apr-19,63.5,223.7799988,1278.599976,2943.030029,97.86000061
30-Apr-19,63.90999985,225.3800049,1282.800049,2945.830078,97.48000336
1-May-19,63.59999847,222.7200012,1281.400024,2923.72998,97.69000244
2-May-19,61.81000137,221.2899933,1269.699951,2917.52002,97.83000183
3-May-19,61.93999863,226.9299927,1279.199951,2945.639893,97.51999664
6-May-19,62.25,229.6300049,1281.699951,2932.469971,97.51999664
7-May-19,61.40000153,221.9299927,1283.5,2884.050049,97.62999725
8-May-19,62.11999893,223.8300018,1279.400024,2879.419922,97.62000275
9-May-19,61.70000076,221.8800049,1283.5,2870.719971,97.37000275
10-May-19,61.65999985,224.2799988,1285.699951,2881.399902,97.33000183
13-May-19,61.04000092,215.3500061,1300.099976,2811.870117,97.31999969
14-May-19,61.77999878,220.4400024,1294.699951,2834.409912,97.52999878
15-May-19,62.02000046,220.8999939,1296.300049,2850.959961,97.56999969
16-May-19,62.86999893,226.0700073,1285,2876.320068,97.83999634
17-May-19,62.75999832,224.8099976,1274.5,2859.530029,98
20-May-19,63.09999847,222.6699982,1276.099976,2840.22998,97.93000031
21-May-19,62.99000168,224.9100037,1272,2864.360107,98.05999756
22-May-19,61.41999817,225.1199951,1273.599976,2856.27002,98.11000061
23-May-19,57.90999985,217.6699982,1284.800049,2822.23999,97.84999847
24-May-19,58.63000107,218.8600006,1283,2826.060059,97.61000061
28-May-19,59.13999939,221.3600006,1276.5,2802.389893,97.95999908
29-May-19,58.81000137,220.5399933,1280.599976,2783.02002,98.13999939
30-May-19,56.59000015,222.7799988,1287.099976,2788.860107,98.13999939
31-May-19,53.5,220.0099945,1305.800049,2752.060059,97.75
3-Jun-19,53.25,216.2599945,1322.699951,2744.449951,97.13999939
4-Jun-19,53.47999954,224.8300018,1323.400024,2803.27002,97.06999969
5-Jun-19,51.68000031,234.5,1328.300049,2826.149902,97.37000275
6-Jun-19,52.59000015,237.5800018,1337.599976,2843.48999,97.02999878
7-Jun-19,53.99000168,240.3000031,1341.199951,2873.340088,96.61000061
10-Jun-19,53.25999832,243.9900055,1324.699951,2886.72998,96.76000214
11-Jun-19,53.27000046,236.3500061,1326.400024,2885.719971,96.69000244
12-Jun-19,51.13999939,234.8500061,1331.900024,2879.840088,97
13-Jun-19,52.27999878,234.8200073,1339.199951,2891.639893,97.01000214
14-Jun-19,52.50999832,235.7799988,1340.099976,2886.97998,97.56999969
17-Jun-19,51.93000031,232.5899963,1338.699951,2889.669922,97.55999756
18-Jun-19,53.90000153,233.5899963,1346.599976,2917.75,97.63999939
19-Jun-19,53.75999832,236.6499939,1344.599976,2926.459961,97.12000275
20-Jun-19,56.65000153,237.4400024,1392.900024,2954.179932,96.62999725
21-Jun-19,57.43000031,232.3999939,1396.199951,2950.459961,96.22000122
24-Jun-19,57.90000153,235.0099945,1414.300049,2945.350098,95.98000336
25-Jun-19,57.83000183,230.75,1414.900024,2917.379883,96.16000366
26-Jun-19,59.38000107,231.5200043,1411.599976,2913.780029,96.20999908
27-Jun-19,59.43000031,234.1000061,1408.400024,2924.919922,96.19000244
28-Jun-19,58.47000122,238.7899933,1409.699951,2941.76001,96.12999725
1-Jul-19,59.09000015,240.5099945,1385.599976,2964.330078,96.83999634
2-Jul-19,56.25,244.5800018,1404.599976,2973.01001,96.73000336
